what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1470834051211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470834052452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470834055321
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1470834056513
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1470834056515
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1470834056517
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1470834062263
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1470834066820
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1470834066934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470834071961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470834072200
error,log,,,"An internal error occurred during: ""Launching ejercicio-1"".",1470834072249
error,log,,,"An internal error occurred during: ""Launching ejercicio-1"".",1470834072253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470834072343
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470834076217
